flow_key,scenario,prob,condition,model,model_id,raw_output,json_status,valid_json,verdict,confidence,explanation,mitigation,knowledge_sources,retrieve_seconds,text_for_eval,gen_seconds,prompt_tokens,gen_tokens,truncated,tokens_per_second
e340507fa26fae9e,dos_wisenet-camera_554,0.9991577863693236,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 92% of the decision, server mean packet size is 68.86 bytes against a normal 54.25, and server bytes is 482 against a normal 866, all contributing to the decision. server min inter-arrival is 1.0s against a normal 0.0s, and server bytes is 482 against a normal 866, also contributing to the decision. The combination of these factors makes this flow suspicious."",""mitigation"":[""Update web server software to the latest version"", ""Implement mod_reqtimeout to limit connection time""]}",clean,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 92% of the decision, server mean packet size is 68.86 bytes against a normal 54.25, and server bytes is 482 against a normal 866, all contributing to the decision. server min inter-arrival is 1.0s against a normal 0.0s, and server bytes is 482 against a normal 866, also contributing to the decision. The combination of these factors makes this flow suspicious.",Update web server software to the latest version; Implement mod_reqtimeout to limit connection time,cloudflare_slowloris_full_article.pdf p1 (0.82); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.65); slowloris_imperva_article.pdf p3 (0.61),0.007984083000337705,"client max packet size is 234 bytes against a normal 106 and carries 92% of the decision, server mean packet size is 68.86 bytes against a normal 54.25, and server bytes is 482 against a normal 866, all contributing to the decision. server min inter-arrival is 1.0s against a normal 0.0s, and server bytes is 482 against a normal 866, also contributing to the decision. The combination of these factors makes this flow suspicious.",3.5196286249993136,1891,153,False,43.47049541342727
d247007d2316ce78,ddos_wisenet-camera_80,0.9991549253463744,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 53% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 20% of the decision, server stddev packet size is 0 against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 20% of the decision. These factors combined indicate that the flow is likely a Slowloris attack, as the client's packet size is significantly higher than normal, and the server's response time is extremely low, suggesting that the connection is being held indefinitely. The presence of a low stddev packet size and a low bytes value also supports this conclusion."",""mitigation"":[""Implement a multi-faceted defense strategy, including updating web server software and configuring connection time limits."",""Monitor and manage the connection pool to identify abnormal behavior."",""Escalate to the device owner if the pattern persists.""]""}",unparseable,False,,,,,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008249083010014147,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 53% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 20% of the decision, server stddev packet size is 0 against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 20% of the decision. These factors combined indicate that the flow is likely a Slowloris attack, as the client's packet size is significantly higher than normal, and the server's response time is extremely low, suggesting that the connection is being held indefinitely. The presence of a low stddev packet size and a low bytes value also supports this conclusion."",""mitigation"":[""Implement a multi-faceted defense strategy, including updating web server software and configuring connection time limits."",""Monitor and manage the connection pool to identify abnormal behavior."",""Escalate to the device owner if the pattern persists.""]""}",4.886919875003514,1899,228,False,46.6551541321999
18c2931c2ae44927,ddos_wisenet-camera_80,0.9988583326339722,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9989)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 48% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior."",""mitigation"":[""Monitor the connection pool for suspiciously slow connections"",""Escalate to the device owner if the pattern persists""]}",clean,True,Attack (Slowloris),very high (0.9989),"client max packet size is 255 bytes against a normal 106 and carries 48% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior.",Monitor the connection pool for suspiciously slow connections; Escalate to the device owner if the pattern persists,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008389833994442597,"client max packet size is 255 bytes against a normal 106 and carries 48% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior.",5.356604249987868,1899,253,False,47.23141531326923
6864815a323f55cd,dos_wisenet-camera_80,0.9987527132034302,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9988)"",""explanation"":""The flow is characterised by a single client max packet size of 255 bytes, which is 45% of a normal 106, and carries 11% of the decision. The server min inter-arrival time is 1.0s, which is 11% of a normal 0.0s, and raises suspicion 8% of the decision. The server stddev packet size is 0 bytes, which is 8% of a normal 0.25, and raises suspicion 8% of the decision. The flow is also characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is also characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is",repaired,True,Attack (Slowloris),very high (0.9988),"The flow is characterised by a single client max packet size of 255 bytes, which is 45% of a normal 106, and carries 11% of the decision. The server min inter-arrival time is 1.0s, which is 11% of a normal 0.0s, and raises suspicion 8% of the decision. The server stddev packet size is 0 bytes, which is 8% of a normal 0.25, and raises suspicion 8% of the decision. The flow is also characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is also characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is",,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008677874997374602,"The flow is characterised by a single client max packet size of 255 bytes, which is 45% of a normal 106, and carries 11% of the decision. The server min inter-arrival time is 1.0s, which is 11% of a normal 0.0s, and raises suspicion 8% of the decision. The server stddev packet size is 0 bytes, which is 8% of a normal 0.25, and raises suspicion 8% of the decision. The flow is also characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is also characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is characterised by a low stddev packet size, which is 0 bytes, and raises suspicion 8% of the decision. The flow is characterised by a low min inter-arrival time, which is 1.0s, and raises suspicion 8% of the decision. The flow is characterised by a low max packet size, which is 255 bytes, and raises suspicion 45% of the decision. The flow is",8.065725791995646,1898,400,True,49.592561204715935
363bac860de089bc,ddos_wisenet-camera_80,0.9987560510635376,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9988)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 45% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 9% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors makes it a convincing attack. The presence of multiple suspicious features, particularly max packet size and min inter-arrival, raises suspicion, and the server mean packet size also contributes to the suspicion."",""mitigation"":[""Implement mod_reqtimeout in web server software"",""Monitor and manage the connection pool to identify abnormal behavior"",""Limit connection time to prevent Slowloris attacks""]",repaired,True,Attack (Slowloris),very high (0.9988),"client max packet size is 255 bytes against a normal 106 and carries 45% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 9% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors makes it a convincing attack. The presence of multiple suspicious features, particularly max packet size and min inter-arrival, raises suspicion, and the server mean packet size also contributes to the suspicion.",Implement mod_reqtimeout in web server software; Monitor and manage the connection pool to identify abnormal behavior; Limit connection time to prevent Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.82); cloudflare_slowloris_full_article.pdf p1 (0.78); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008416541997576132,"client max packet size is 255 bytes against a normal 106 and carries 45% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 9% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors makes it a convincing attack. The presence of multiple suspicious features, particularly max packet size and min inter-arrival, raises suspicion, and the server mean packet size also contributes to the suspicion.",3.969194207995315,1899,175,False,44.08955340292751
79fee9f805fddef3,ddos_wisenet-camera_80,0.998715877532959,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion."",""mitigation"":[""Update web server software to the latest version"", ""Limit connection time to prevent Slowloris attacks""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",Update web server software to the latest version; Limit connection time to prevent Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.82); cloudflare_slowloris_full_article.pdf p1 (0.78); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008315166007378139,"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",3.161580417014193,1899,131,False,41.43497324787862
7d8512373bb2b9db,ddos_wisenet-camera_80,0.9986949563026428,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion."",""mitigation"":[""Update web server software to the latest version"", ""Limit connection time to prevent Slowloris attacks""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",Update web server software to the latest version; Limit connection time to prevent Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.82); cloudflare_slowloris_full_article.pdf p1 (0.78); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008325124988914467,"client max packet size is 255 bytes against a normal 106 and carries 46% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",3.164010291991872,1899,131,False,41.40315230059831
16c6c7918409991c,dos_wisenet-camera_80,0.9991565942764282,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 61% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 7% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or not, but server min inter-arrival is the strongest factor, indicating that the flow is likely not malicious."",""mitigation"":[""Update web server software to the latest version"", ""Implement a connection time limit on incoming requests""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 7% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or not, but server min inter-arrival is the strongest factor, indicating that the flow is likely not malicious.",Update web server software to the latest version; Implement a connection time limit on incoming requests,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008466375002171844,"client max packet size is 234 bytes against a normal 106 and carries 61% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 7% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or not, but server min inter-arrival is the strongest factor, indicating that the flow is likely not malicious.",3.731603125008405,1900,161,False,43.144995490279356
b525457ec66a13b9,dos_wisenet-camera_554,0.999159812927246,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, server stddev packet size is 3.27 against a normal 0.25 and contributes 6% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and argues against the attack label, and the combination of these factors makes it a decisive one."",""mitigation"":[""Update web server software to the latest version"", ""Limit connection time to prevent Slowloris attacks""]}""",embedded,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, server stddev packet size is 3.27 against a normal 0.25 and contributes 6% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and argues against the attack label, and the combination of these factors makes it a decisive one.",Update web server software to the latest version; Limit connection time to prevent Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.65); slowloris_imperva_article.pdf p3 (0.61),0.008615958999143913,"client max packet size is 234 bytes against a normal 106 and carries 85% of the decision, server stddev packet size is 3.27 against a normal 0.25 and contributes 6% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and argues against the attack label, and the combination of these factors makes it a decisive one.",3.20157616600045,1898,133,False,41.5420383910933
eecc266306549a70,ddos_wisenet-camera_80,0.9986842274665833,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9987)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion."",""mitigation"":[""Update web server software to the latest version"", ""Limit connection time to prevent Slowloris attacks""]}",clean,True,Attack (Slowloris),very high (0.9987),"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",Update web server software to the latest version; Limit connection time to prevent Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.82); cloudflare_slowloris_full_article.pdf p1 (0.78); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008271917002275586,"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 10% of the decision, server mean packet size is 74 bytes against a normal 54.25, contributes 7% of the decision, and the combination of these factors raises suspicion.",3.1643179160018917,1899,131,False,41.39912722976906
69653aa35a48deac,dos_wisenet-camera_554,0.999157190322876,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 58% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 6% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or benign, but server min inter-arrival is the only factor that raises suspicion, and it is the strongest factor in this case."",""mitigation"":[""Implement mod_reqtimeout in your web server software to limit connection time"",""Monitor and manage the connection pool to identify abnormal behavior"",""Update web server software to the latest version that includes built-in protection against Slowloris attacks""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 58% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 6% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or benign, but server min inter-arrival is the only factor that raises suspicion, and it is the strongest factor in this case.",Implement mod_reqtimeout in your web server software to limit connection time; Monitor and manage the connection pool to identify abnormal behavior; Update web server software to the latest version that includes built-in protection against Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.65); slowloris_imperva_article.pdf p3 (0.61),0.008281541988253593,"client max packet size is 234 bytes against a normal 106 and carries 58% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 4.00 bytes against a normal 0.25 and adds 6% of the decision. The combination of these factors makes it difficult to determine whether the flow is malicious or benign, but server min inter-arrival is the only factor that raises suspicion, and it is the strongest factor in this case.",4.26881358299579,1900,190,False,44.508853878472905
6bd41264607a90ba,ddos_wisenet-camera_80,0.998854398727417,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9989)"",""explanation"":""client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior."",""mitigation"":[""Monitor the connection pool for suspicious behavior"",""Escalate to the device owner if the pattern persists""]}",clean,True,Attack (Slowloris),very high (0.9989),"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior.",Monitor the connection pool for suspicious behavior; Escalate to the device owner if the pattern persists,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.008196791997761466,"client max packet size is 255 bytes against a normal 106 and carries 47% of the decision, server min inter-arrival is 1.0s against a normal 0.0s and adds 12% of the decision, server stddev packet size is 0 bytes against a normal 0.25 and adds 7% of the decision, and server bytes is 296 against a normal 866 and carries 9% of the decision, all of which contribute to the decision. However, the presence of a low stddev packet size and a low min inter-arrival time suggests that the flow is not a typical case of Slowloris, and the server's behavior is more indicative of a legitimate connection. The presence of a low max packet size and a low server bytes value also suggests that the flow is not a typical case of Slowloris. Therefore, the verdict is Attack (Slowloris) but the mitigation is limited to monitoring and managing the connection pool to identify abnormal behavior.",5.382746458999463,1899,251,False,46.6304705064365
c059293f4df6b774,dos_wisenet-camera_554,0.9991573095321656,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 61% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 5.66 bytes against a normal 0.25, contributes 8% of the decision. The combination of these factors makes it difficult to determine whether this flow is malicious or not."",""mitigation"":[""Update web server software to the latest version"", ""Implement mod_reqtimeout"", ""Monitor and manage the connection pool""]""}",unparseable,False,,,,,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.65); slowloris_imperva_article.pdf p3 (0.61),0.008263958006864414,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 61% of the decision, server min inter-arrival is 0.0s against a normal 0.0s and adds 15% of the decision, and server stddev packet size is 5.66 bytes against a normal 0.25, contributes 8% of the decision. The combination of these factors makes it difficult to determine whether this flow is malicious or not."",""mitigation"":[""Update web server software to the latest version"", ""Implement mod_reqtimeout"", ""Monitor and manage the connection pool""]""}",3.455292124999687,1900,146,False,42.25402504860952
2cf40cca8358bfd9,dos_wisenet-camera_554,0.9991588592529296,rag,llama1b,meta-llama/Llama-3.2-1B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, server stddev packet size is 3.58 bytes against a normal 0.25, and server bytes is 338 against a normal 866, all contribute to the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 2% of the decision, but the overall impact is diluted by the other factors. The attack is not significant alone, but combined with other factors, it characterizes the flow."",""mitigation"":[""Update web server software to the latest version"", ""Implement a connection time limit on incoming requests""]",repaired,True,Attack (Slowloris),very high (0.9992),"client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, server stddev packet size is 3.58 bytes against a normal 0.25, and server bytes is 338 against a normal 866, all contribute to the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 2% of the decision, but the overall impact is diluted by the other factors. The attack is not significant alone, but combined with other factors, it characterizes the flow.",Update web server software to the latest version; Implement a connection time limit on incoming requests,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.76); slowloris_imperva_article.pdf p3 (0.65); slowloris_imperva_article.pdf p3 (0.61),0.008277667002403177,"client max packet size is 234 bytes against a normal 106 and carries 90% of the decision, server stddev packet size is 3.58 bytes against a normal 0.25, and server bytes is 338 against a normal 866, all contribute to the decision. server min inter-arrival is 1.0s against a normal 0.0s and adds 2% of the decision, but the overall impact is diluted by the other factors. The attack is not significant alone, but combined with other factors, it characterizes the flow.",3.7372892499988666,1891,162,False,43.34692585007947
469f6439a49f3fd9,ddos_wisenet-camera_80,0.9991589784622192,rag,qwen15,Qwen/Qwen2.5-1.5B-Instruct,"{""verdict"":""Attack (Slowloris)"",""confidence"":""very high (0.9992)"",""explanation"":""The client's max packet size is significantly higher at 234 bytes compared to the normal range of 106 bytes, raising suspicion. The server's standard deviation of packet sizes is 4.62 bytes, indicating variability beyond normal levels, further suggesting unusual activity. The minimum inter-arrival time is 0.0 seconds, consistent with normal behavior, while the remaining 10 features collectively contribute 6% to the decision, making them less impactful. These observations align with the characteristics described in the Slowloris attack article, where attackers exploit partial HTTP requests to maintain connections indefinitely, mimicking legitimate traffic."", ""mitigation"":[""Monitor the server logs for patterns indicative of Slowloris activity"",""Implement connection timeouts and monitoring mechanisms to detect prolonged connection times"",""Update the web server software to ensure robust protection against Slowloris attacks""]}",clean,True,Attack (Slowloris),very high (0.9992),"The client's max packet size is significantly higher at 234 bytes compared to the normal range of 106 bytes, raising suspicion. The server's standard deviation of packet sizes is 4.62 bytes, indicating variability beyond normal levels, further suggesting unusual activity. The minimum inter-arrival time is 0.0 seconds, consistent with normal behavior, while the remaining 10 features collectively contribute 6% to the decision, making them less impactful. These observations align with the characteristics described in the Slowloris attack article, where attackers exploit partial HTTP requests to maintain connections indefinitely, mimicking legitimate traffic.",Monitor the server logs for patterns indicative of Slowloris activity; Implement connection timeouts and monitoring mechanisms to detect prolonged connection times; Update the web server software to ensure robust protection against Slowloris attacks,cloudflare_slowloris_full_article.pdf p1 (0.81); cloudflare_slowloris_full_article.pdf p1 (0.77); slowloris_imperva_article.pdf p3 (0.66); slowloris_imperva_article.pdf p3 (0.66),0.011660707998089492,"The client's max packet size is significantly higher at 234 bytes compared to the normal range of 106 bytes, raising suspicion. The server's standard deviation of packet sizes is 4.62 bytes, indicating variability beyond normal levels, further suggesting unusual activity. The minimum inter-arrival time is 0.0 seconds, consistent with normal behavior, while the remaining 10 features collectively contribute 6% to the decision, making them less impactful. These observations align with the characteristics described in the Slowloris attack article, where attackers exploit partial HTTP requests to maintain connections indefinitely, mimicking legitimate traffic.",6.716713209010777,1939,197,False,29.329821576379874
