bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,label,device,scenario,source,flow_key
61344,252,19068,61344,126,12262,61343,126,6806,54,75.66666666666671,22.12676265290537,101,54,97.31746031746032,6.1691500790962,101,54,54.01587301587302,0.1781741612749497,56,0,244.3984063745018,426.5186990478263,1086,2,490.752,494.9590184403996,1086,1,490.74400000000014,496.3191595425593,1086,0,0,252,126,0,0,0,126,125,0,0,0,126,1,0,0,benign_capture,benign_baseline,benign_capture,5f4470e647c37eca
53954,46,2824,53954,23,1580,53954,23,1244,54,61.39130434782607,7.987429737808348,70,54,68.69565217391306,4.3320662990047065,70,54,54.08695652173913,0.4170288281141498,56,0,1198.977777777778,3116.5954581072833,10249,3,2452.4545454545455,4138.9513133191085,10249,1,2452.4545454545455,4139.174621280738,10249,0,0,46,23,0,0,0,23,22,0,0,0,23,1,0,0,benign_capture,benign_baseline,benign_capture,aff3521b1b06727d
61275,190,34320,61275,121,22164,61270,69,12156,66,180.63157894736844,200.09410762825237,1186,66,183.1735537190083,118.4453233694736,303,66,176.17391304347825,294.0950204851636,1186,0,324.20634920634933,479.9931457421795,1250,4,510.62499999999983,517.761618399235,1250,5,901.029411764706,356.8434988957015,1256,0,0,190,69,0,0,0,121,60,0,0,0,69,9,0,0,benign_capture,benign_baseline,benign_capture,d7e64b28b54d5621
61271,250,16230,61271,125,9478,61271,125,6752,54,64.91999999999993,11.18920880019214,97,54,75.82399999999998,3.4150142870338285,97,54,54.016000000000005,0.1788854381999834,56,0,246.06827309236945,430.06936724506454,1022,2,494.1209677419355,499.41104488377255,1022,1,494.1209677419355,500.40012596006056,1022,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,20633544296f8cea
61322,250,16108,61322,125,9356,61322,125,6752,54,64.43200000000003,10.764985632254724,96,54,74.84800000000001,3.733147076767027,96,54,54.016000000000005,0.1788854381999835,56,0,246.2730923694778,428.5048717574098,1027,2,494.5322580645161,496.5174889539503,1028,0,494.532258064516,498.6912699163629,1027,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,812f81c9d6aaee0f
53169,32,2002,53169,16,1136,53169,16,866,54,62.56250000000002,9.79446025122892,83,54,71.0,6.792152334373347,83,54,54.125,0.5000000000000002,56,0,1715.1290322580644,3593.3279444171294,10031,2,3544.6,4551.994081090804,10031,1,3544.6,4556.548863214039,10031,0,0,32,16,0,0,0,16,15,0,0,0,16,1,0,0,benign_capture,benign_baseline,benign_capture,20ab6e2c00c3b319
50336,28,2224,50336,14,1466,50336,14,758,54,79.42857142857144,37.29107585769467,147,54,104.71428571428572,38.869463140557585,147,54,54.142857142857146,0.5345224838248488,56,0,1864.2962962962968,3876.2144182854768,10065,2,3872.0,4912.494444441303,10065,0,3872.0,4916.256367060882,10065,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,5570e15e527fb813
61219,128,8032,61219,64,4574,61219,64,3458,54,62.75,9.003936147137667,72,54,71.46875,2.9865771138785044,72,54,54.03125,0.2500000000000001,56,0,482.03937007874026,500.75651342671785,1037,4,971.7301587301588,162.24873441021452,1037,0,971.7301587301588,173.67955349317117,1037,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,dba2471753453c97
32276,4,375,32276,2,210,32184,2,165,66,93.75,36.93575503492517,144,66,105.0,55.154328932550705,144,66,82.5,23.33452377915607,99,28,10758.666666666668,18554.891682069538,32184,32276,32276.0,0.0,32276,32184,32184.0,0.0,32184,0,0,4,2,0,0,0,2,1,0,0,0,2,1,0,0,benign_capture,benign_baseline,benign_capture,cbf849b224bde35a
61365,247,18074,61365,123,11374,61365,124,6700,54,73.17408906882595,22.811663876650975,110,54,92.47154471544714,17.359423766241065,110,54,54.032258064516135,0.2529656254474351,56,0,249.45121951219505,440.6362788784111,1085,2,502.9918032786885,514.3490067636028,1085,0,498.9024390243902,514.3071324310137,1085,0,0,247,124,0,0,0,123,122,0,0,0,124,2,0,0,benign_capture,benign_baseline,benign_capture,24aae1e839d8f592
60173,126,7848,60173,63,4444,60173,63,3404,54,62.28571428571429,8.5284063157025,72,54,70.53968253968257,2.850157872398206,72,54,54.03174603174603,0.2519763153394847,56,0,481.3839999999999,500.1749497796712,1079,3,970.532258064516,161.4577768224773,1079,0,970.532258064516,179.4171545192966,1079,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,823c6e893f811bf6
61413,323,30499,61413,161,21749,61413,162,8750,54,94.4241486068111,61.643910592777864,257,56,135.08695652173918,65.80343753410112,257,54,54.01234567901234,0.157134840263677,56,0,190.72360248447205,412.4599419825551,1124,1,383.83125000000024,518.5394488595683,1124,0,381.44720496894433,517.8273952368336,1124,0,0,323,162,0,0,0,161,161,0,0,0,162,1,0,0,benign_capture,benign_baseline,benign_capture,305f3bbff2391250
51078,12,1196,51078,7,728,50980,5,468,66,99.66666666666669,59.91711446707531,263,66,104.0,74.67931440499437,263,66,93.6,37.79285646785647,135,1,4643.454545454545,8204.110340111672,20482,86,8513.0,9752.520638276035,20483,1643,12745.0,9345.560621671304,20484,0,0,12,4,0,0,0,7,2,0,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,75c9a02b458f5a3b
50083,26,3172,50083,15,1734,50006,11,1438,66,122.0,45.1769852911856,159,66,115.6,48.02499349297197,159,66,130.72727272727272,41.57184361822532,155,0,2003.3199999999997,3958.628136951824,9924,20,3577.357142857143,4782.7809516920315,9924,0,5000.599999999999,5099.244676093379,10003,0,0,26,16,0,0,0,15,8,0,0,0,11,8,0,0,benign_capture,benign_baseline,benign_capture,b21b958c3e815bd8
60381,126,8089,60381,63,4685,60381,63,3404,54,64.19841269841267,10.508678197581151,75,54,74.36507936507937,3.5391888413716943,75,54,54.03174603174603,0.2519763153394855,56,0,483.048,501.79443895657306,1075,4,973.8870967741937,161.52623548145402,1075,1,973.8870967741937,179.8030894571012,1075,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,cf953c9b29170868
40538,23,1997,40423,11,960,40468,12,1037,66,86.82608695652175,20.42202949115365,109,66,87.27272727272728,20.36708574681665,105,66,86.41666666666666,21.368874277293784,109,0,1842.636363636364,5870.309657975418,19983,0,4042.3,8449.764376070561,20099,0,3678.909090909091,8065.80646252494,20009,0,0,23,12,0,0,0,11,6,0,0,0,12,6,0,0,benign_capture,benign_baseline,benign_capture,a96b743a2e94c164
12910,59,12759,12910,24,3369,12873,35,9390,66,216.2542372881356,297.6316627356208,1466,66,140.375,168.81886678510995,691,66,268.2857142857143,353.53147554592744,1466,0,222.58620689655177,1629.348282526276,12416,0,561.304347826087,2588.3554700863037,12432,0,378.6176470588235,2131.3511010724583,12439,1,1,58,33,0,1,1,23,10,0,0,0,35,23,0,0,benign_capture,benign_baseline,benign_capture,7213a4407fa61c23
52923,49,4798,52923,16,1688,52784,33,3110,66,97.91836734693878,110.0208004452442,831,66,105.5,30.29631440731144,144,66,94.24242424242424,132.98097380429803,831,0,1102.5624999999995,3276.4513750446404,19980,0,3528.2000000000003,5263.964722526169,20097,0,1649.5000000000002,3936.761474007005,19988,0,0,49,16,0,0,0,16,11,0,0,0,33,5,0,0,benign_capture,benign_baseline,benign_capture,1a50190ca18c5fdb
307,3,300,307,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,153.5,99.7020561473032,224,307,307.0,0.0,307,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,36e8961be287149f
50017,16,982,50017,8,548,50017,8,434,54,61.37500000000001,9.322910847298,73,54,68.5,8.34950811211569,73,54,54.25,0.7071067811865475,56,0,3334.4666666666667,4514.763146242189,10004,220,7145.285714285715,3974.029680911041,10004,0,7145.285714285715,4005.881331005106,10004,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,28ddea96b4b020b6
1563,14,1876,1537,7,602,1537,7,1274,54,134.0,183.5194393392281,768,54,86.00000000000001,22.97825058615212,106,66,181.99999999999997,258.97490225888686,768,0,120.23076923076924,328.2512132107953,1179,0,256.1666666666667,466.2443207875745,1179,0,256.1666666666667,484.5156000240515,1208,0,0,14,8,0,0,0,7,4,0,0,0,7,4,0,0,benign_capture,benign_baseline,benign_capture,09fb505f94d2d170
1070,5,382,1032,3,226,1032,2,156,54,76.4,21.090282122342508,106,54,75.33333333333333,27.227437142216186,106,66,78.0,16.97056274847714,90,3,267.5,482.6154438750035,991,41,516.0,671.7514421272201,991,1032,1032.0,0.0,1032,0,0,5,2,0,0,0,3,1,0,0,0,2,1,0,0,benign_capture,benign_baseline,benign_capture,4553f4906fdb5afd
148,16,5492,148,9,1470,128,7,4022,66,343.25,404.95390684208326,1310,66,163.33333333333334,180.2255531271856,583,66,574.5714285714287,505.64607422677807,1310,0,9.866666666666664,13.50061726983869,48,0,18.5,23.05893071489408,65,0,21.333333333333332,25.843116427139098,58,1,2,15,7,0,1,1,8,3,0,0,1,7,4,0,0,benign_capture,benign_baseline,benign_capture,284fb48f60bc64c2
1128,4,423,1128,2,177,731,2,246,54,105.75,34.5,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,376.0,328.7719574416285,731,1128,1128.0,0.0,1128,731,731.0,0.0,731,0,0,4,3,0,0,0,2,1,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,66218a8dd21c4f53
2103,2,183,2103,2,183,0,0,0,54,91.5,53.033008588991066,129,54,91.5,53.033008588991066,129,0,0.0,0.0,0,2103,2103.0,0.0,2103,2103,2103.0,0.0,2103,0,0.0,0.0,0,0,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,benign_capture,benign_baseline,benign_capture,fa9d571ed3595c50
5071,236,18965,5071,119,7886,5070,117,11079,66,80.36016949152544,24.41000715552646,371,66,66.26890756302521,1.6452163784927962,80,66,94.6923076923077,28.168661217762217,371,0,21.57872340425532,56.969075942549345,268,0,42.97457627118645,74.63214195684579,268,0,43.70689655172414,75.0836075714069,268,0,0,235,115,0,0,0,118,3,0,0,0,117,112,0,0,benign_capture,benign_baseline,benign_capture,45ab0d79176cd562
1561,11,887,1537,6,483,1538,5,404,54,80.63636363636364,17.66506567931593,99,54,80.5,20.7340299990137,99,66,80.8,15.578831791889916,97,0,156.1,362.4746581180231,1160,0,307.4,488.8172460132723,1160,18,384.5,552.3093939692377,1187,0,0,11,5,0,0,0,6,3,0,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,fd058b41ffaa015e
524,3,300,524,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,262.0,254.55844122715712,442,524,524.0,0.0,524,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,8b5731b11c537553
5,11,1081,4,5,398,5,6,683,66,98.27272727272728,83.73301727406091,345,66,79.6,26.1686835740738,126,66,113.83333333333334,113.2932772350887,345,0,0.5,0.7071067811865476,2,0,1.0,1.1547005383792517,2,0,1.0,1.0,2,0,0,10,2,0,0,0,4,1,0,0,0,6,1,0,0,benign_capture,benign_baseline,benign_capture,5bdd0f12ba1f254b
174,3,300,174,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,87.0,8.48528137423857,93,174,174.0,0.0,174,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,a5286b5d964e0512
128,3,300,128,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,47,64.0,24.041630560342615,81,128,128.0,0.0,128,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,8617ecd68c0a51ee
137,3,300,137,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,55,68.5,19.091883092036785,82,137,137.0,0.0,137,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,23e39e2222f491ad
119,3,300,119,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,38,59.5,30.405591591021544,81,119,119.0,0.0,119,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,be5e7b213f7233e4
427,3,300,427,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,213.5,184.55486988968892,344,427,427.0,0.0,427,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,2ddecaa57dd5fd36
233,3,300,233,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,116.5,50.204581464244875,152,233,233.0,0.0,233,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,83477f115840e305
131,3,300,131,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,51,65.5,20.506096654409877,80,131,131.0,0.0,131,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,c635ccf1df499c5a
285,3,300,285,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,142.5,85.55992052357225,203,285,285.0,0.0,285,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,5c9721f8810bc289
310,3,300,310,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,80,155.0,106.06601717798212,230,310,310.0,0.0,310,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,27bb4323f7fc4f57
53225,6,531,53225,3,267,52935,3,264,66,88.5,27.93385043276347,135,66,89.0,39.83716857408418,135,66,88.0,19.05255888325765,99,29,10645.0,17337.556978997934,40079,12885,26612.5,19413.61667747666,40340,12749,26467.5,19400.888755415304,40186,0,0,6,3,0,0,0,3,1,0,0,0,3,2,0,0,benign_capture,benign_baseline,benign_capture,2091a135978a23e6
61329,185,29615,61329,121,22167,61323,64,7448,66,160.08108108108115,155.2715325644462,988,66,183.198347107438,118.47029302984996,303,66,116.375,201.77620008473477,988,0,333.3097826086958,484.0579230931379,1234,4,511.07499999999993,518.3927676526959,1234,4,973.3809523809524,261.5454335768162,1240,0,0,185,64,0,0,0,121,60,0,0,0,64,4,0,0,benign_capture,benign_baseline,benign_capture,848230405b59c581
61404,343,31579,61404,171,22289,61404,172,9290,54,92.067055393586,58.67761704337299,257,56,130.34502923976606,63.14691754737072,257,54,54.01162790697674,0.1524985703326046,56,0,179.54385964912277,402.0720264989561,1123,1,361.19999999999993,510.1293559121193,1123,0,359.0877192982454,509.40066100912406,1123,0,0,343,172,0,0,0,171,171,0,0,0,172,1,0,0,benign_capture,benign_baseline,benign_capture,3e572f7873b852f6
50216,18,1110,50216,9,622,50216,9,488,54,61.666666666666664,9.443329422837865,74,54,69.1111111111111,8.022537697705829,74,54,54.22222222222222,0.6666666666666662,56,0,2953.8823529411766,4357.62052160283,10004,101,6277.0,4423.322603783592,10004,0,6277.0,4435.451434586048,10004,0,0,18,9,0,0,0,9,8,0,0,0,9,1,0,0,benign_capture,benign_baseline,benign_capture,990fa27edf388cfc
49224,12,1196,49224,7,728,49128,5,468,66,99.66666666666669,59.91711446707531,263,66,104.0,74.67931440499437,263,66,93.6,37.79285646785647,135,2,4474.90909090909,8173.449656718336,20478,85,8204.0,9845.849318367613,20481,1129,12282.0,9768.418261588378,20480,0,0,12,4,0,0,0,7,2,0,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,d644c927356d608d
61220,128,7973,61220,64,4515,61220,64,3458,54,62.2890625,8.528001440137784,72,54,70.54687499999997,2.828032506380154,72,54,54.03125,0.2499999999999999,56,0,482.0472440944882,502.35736123321794,1128,3,971.7460317460316,171.72596026095576,1128,1,971.7460317460316,179.10575072754193,1128,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,ebc8c4831e7fc0ab
50066,28,1738,50066,14,980,50066,14,758,54,62.07142857142857,9.21724861103746,73,54,70.0,6.385078759829889,73,54,54.142857142857146,0.5345224838248488,56,0,1854.296296296296,3791.0795378992066,10014,2,3851.2307692307695,4775.8146277859605,10014,0,3851.2307692307695,4809.938498460699,10014,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,0e0d3e9dd57cd1ab
60384,18,1081,60384,9,593,60384,9,488,54,60.05555555555555,7.368232466012633,69,54,65.88888888888889,6.1936347253540145,69,54,54.22222222222222,0.6666666666666669,56,0,3552.0,4948.761625396802,10080,2,7547.999999999999,4637.5702382051,10080,1,7547.999999999999,4658.124331285531,10080,0,0,18,9,0,0,0,9,8,0,0,0,9,1,0,0,benign_capture,benign_baseline,benign_capture,5c3fd4e51cf07f47
35102,6,1028,35102,4,476,35060,2,552,66,171.33333333333334,93.91627476996022,276,66,119.0,61.19912853410033,172,276,276.0,0.0,276,2,7020.4,15658.96352891851,35032,28,11700.666666666668,20205.528583368796,35032,35060,35060.0,0.0,35060,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,cabc69a6518605f7
61339,250,16108,61339,125,9356,61339,125,6752,54,64.43200000000003,10.764985632254724,96,54,74.84800000000001,3.733147076767027,96,54,54.016000000000005,0.1788854381999834,56,0,246.3413654618473,428.4716931965386,1032,2,494.6693548387097,496.3442242757922,1033,0,494.6693548387097,498.30153345161466,1046,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,7f334f0506c480de
61212,128,7858,61212,64,4400,61212,64,3458,54,61.390625000000014,7.601527379674234,70,54,68.75,2.526054706642829,70,54,54.03125,0.2499999999999999,56,0,481.9842519685039,502.24194170140703,1044,2,971.6190476190476,171.03097517714764,1044,0,971.6190476190476,177.59799008702018,1044,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,fad324faa973dade
61346,128,8218,61346,64,4760,61346,64,3458,54,64.20312499999996,10.508608675710244,75,54,74.375,3.511884584284247,75,54,54.03125,0.2500000000000006,56,0,483.0393700787401,502.0660236348292,1041,3,973.7460317460318,164.43127481481363,1041,0,973.7460317460318,174.2582407228003,1041,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,fe02a507db75c5db
61347,252,19068,61347,126,12262,61347,126,6806,54,75.66666666666671,22.12676265290537,101,54,97.31746031746032,6.1691500790962,101,54,54.01587301587302,0.1781741612749499,56,0,244.41035856573703,426.9051263832176,1018,2,490.77600000000007,495.53037509840016,1018,0,490.77600000000007,496.4248451061948,1018,0,0,252,126,0,0,0,126,125,0,0,0,126,1,0,0,benign_capture,benign_baseline,benign_capture,8fbce0340d87f75e
40326,14,1244,40208,7,618,40324,7,626,66,88.85714285714286,20.58699045086911,109,66,88.28571428571429,20.846376869169102,105,66,89.42857142857143,21.97617757828647,109,1,3102.000000000001,7475.0781043857105,20001,1,6701.333333333333,10305.072899628933,20006,1,6720.666666666667,10288.964178510229,20044,0,0,14,8,0,0,0,7,4,0,0,0,7,4,0,0,benign_capture,benign_baseline,benign_capture,2e3a7dd838742c70
61271,251,16287,61271,125,9479,61271,126,6808,54,64.88844621513941,11.33399779319264,97,54,75.83199999999998,4.293160351821442,97,54,54.03174603174604,0.2509663861638185,56,0,245.0839999999999,428.704920170405,1038,2,494.12096774193554,498.0416868427805,1038,1,490.16800000000006,498.1864487091348,1038,0,0,251,126,0,0,0,125,124,0,0,0,126,2,0,0,benign_capture,benign_baseline,benign_capture,a40f62e5fea04ee9
60418,239,17571,60418,119,11089,60418,120,6482,54,73.51882845188288,22.934659220919137,110,56,93.18487394957982,16.85429401935175,110,54,54.016666666666666,0.1825741858350553,56,0,253.8571428571427,443.91761477107286,1063,2,512.0169491525425,515.6923647824217,1064,1,507.7142857142857,515.6248495487345,1063,0,0,239,120,0,0,0,119,119,0,0,0,120,1,0,0,benign_capture,benign_baseline,benign_capture,bae51af11bd4a86c
280,3,300,280,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,140.0,82.02438661763951,198,280,280.0,0.0,280,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,e2a7ad95d9e23556
60197,126,7906,60197,63,4502,60197,63,3404,54,62.746031746031754,9.00394269900604,72,54,71.46031746031747,3.0097979614188706,72,54,54.03174603174603,0.2519763153394847,56,0,481.576,500.34976901647366,1063,3,970.91935483871,161.46981633253378,1063,1,970.91935483871,178.85632097769235,1063,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,e4954274328adddd
50333,28,2224,50333,14,1466,50333,14,758,54,79.42857142857144,37.29107585769467,147,54,104.71428571428572,38.869463140557585,147,54,54.142857142857146,0.5345224838248488,56,0,1864.1851851851852,3854.747003940397,10081,2,3871.769230769231,4875.860678790397,10081,0,3871.76923076923,4878.581797917747,10081,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,2355cb1da712516f
50083,18,2280,50083,12,1350,50007,6,930,66,126.66666666666669,44.17345489824244,159,66,112.5,48.5676660116397,159,155,155.0,0.0,155,1,2946.0588235294117,4641.10877741769,9924,77,4553.0,5139.661019950635,9924,10000,10001.4,0.8944271909997633,10002,0,0,18,12,0,0,0,12,6,0,0,0,6,6,0,0,benign_capture,benign_baseline,benign_capture,9a02b70a3f4d6550
235,3,300,235,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,117.5,51.61879502661797,154,235,235.0,0.0,235,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,2e236dd98c8de49f
40364,12,1033,40364,6,513,40245,6,520,66,86.08333333333334,21.012802735186916,109,66,85.5,21.361179742701477,105,66,86.66666666666667,22.677448416139473,109,0,3669.4545454545455,8086.272668710058,20070,0,8072.8,10964.761611635704,20094,0,8049.0,10967.34040230356,20071,0,0,12,6,0,0,0,6,3,0,0,0,6,3,0,0,benign_capture,benign_baseline,benign_capture,505b3988e5e082b3
160,3,300,160,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,79,80.0,1.4142135623730951,81,160,160.0,0.0,160,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,e39d6539644b746d
51221,16,964,51221,8,530,51221,8,434,54,60.25000000000001,7.827302643099132,70,54,66.25,6.9641941385920605,70,54,54.25,0.7071067811865475,56,0,3414.733333333333,4696.491752462936,10249,27,7317.285714285715,4260.396136287709,10249,0,7317.285714285715,4263.232252422478,10249,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,71a6c6d6b1d9041a
19,11,762,19,7,462,1,4,300,54,69.27272727272728,15.264933076112122,90,54,66.0,16.97056274847714,90,66,75.0,11.489125293076055,90,0,1.9,4.976611966656298,16,0,3.1666666666666665,7.277820186475252,18,0,0.3333333333333333,0.5773502691896258,1,0,0,7,3,4,0,0,3,2,4,0,0,4,1,0,0,benign_capture,benign_baseline,benign_capture,41acbd8871ab4d4d
133,3,300,133,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,50,66.5,23.33452377915607,83,133,133.0,0.0,133,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,c76df08db36d2318
345,3,300,345,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,172.5,126.572113832392,262,345,345.0,0.0,345,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,e5fd3c17ce1cb0c4
345,3,300,345,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,80,172.5,130.8147545195113,265,345,345.0,0.0,345,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,38fb5c1efc693591
352,3,300,352,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,176.0,134.35028842544403,271,352,352.0,0.0,352,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,9f62ff948f816191
397,3,300,397,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,198.5,163.3416664540925,314,397,397.0,0.0,397,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,4793d1a19a0fb40d
148,3,300,148,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,67,74.0,9.899494936611664,81,148,148.0,0.0,148,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,2079d6bf9c2cadc8
60073,32,1991,60073,16,1125,60073,16,866,54,62.21875,9.230854205047262,73,54,70.3125,6.007980803342613,73,54,54.125,0.5,56,0,1937.83870967742,3873.834913852802,10008,2,4004.866666666667,4825.71609588621,10008,0,4004.866666666667,4856.129497371141,10008,0,0,32,16,0,0,0,16,15,0,0,0,16,1,0,0,benign_capture,benign_baseline,benign_capture,28521c355714cb9c
